;Query.accession;Query.sequence.length;Subject.seq.id;Subject.accession;Subject.sequence.length;evalue;Bit.Score;Raw.Score;Alignment.length;Percentage.of.identical.matches;Number.of.identical.matches;Number.of.mismatches;Number.of.positive.scoring.matches;Total.number.of.gaps;Taxonomy.ID;Scientific.name;Subject.blast.name;Subject.common.name;Domain;Phylum;Class;Order;Family;Genus;Species
2102;ASV_0027;203;gi|2044000859|gb|MK858173.1|;MK858173;16719;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2103;ASV_0027;203;gi|2044000845|gb|MK858172.1|;MK858172;16759;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2104;ASV_0027;203;gi|2044000831|gb|MK858171.1|;MK858171;16749;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2105;ASV_0027;203;gi|2044000817|gb|MK858170.1|;MK858170;16749;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2106;ASV_0027;203;gi|2044000803|gb|MK858169.1|;MK858169;16760;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2107;ASV_0027;203;gi|2037092945|gb|MK746097.1|;MK746097;16750;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2108;ASV_0027;203;gi|2037092931|gb|MK746096.1|;MK746096;16750;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2109;ASV_0027;203;gi|2037092917|gb|MK746095.1|;MK746095;16720;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2110;ASV_0027;203;gi|2037092903|gb|MK746094.1|;MK746094;16710;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2111;ASV_0027;203;gi|2037092889|gb|MK746093.1|;MK746093;16729;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2112;ASV_0027;203;gi|2037092875|gb|MK746092.1|;MK746092;16739;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2113;ASV_0027;203;gi|2037092861|gb|MK746091.1|;MK746091;16730;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2114;ASV_0027;203;gi|2037092847|gb|MK746090.1|;MK746090;16740;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2115;ASV_0027;203;gi|2037092833|gb|MK746089.1|;MK746089;16750;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2116;ASV_0027;203;gi|2037092819|gb|MK746088.1|;MK746088;16730;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2117;ASV_0027;203;gi|347448723|gb|JN601074.1|;JN601074;16770;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2118;ASV_0027;203;gi|459353560|gb|KC469586.1|;KC469586;16610;3.20E-99;375;203;203;100;203;0;203;0;9825;Sus scrofa domesticus;even-toed ungulates & whales;domestic pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2119;ASV_0027;203;gi|443610992|gb|KC250273.1|;KC250273;16709;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2120;ASV_0027;203;gi|1929547443|gb|MT653633.1|;MT653633;16719;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2121;ASV_0027;203;gi|1913240885|dbj|LC500157.1|;LC500157;465;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2122;ASV_0027;203;gi|1913240883|dbj|LC500155.1|;LC500155;465;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2123;ASV_0027;203;gi|1899178512|gb|MN624263.1|;MN624263;16771;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2124;ASV_0027;203;gi|1898549861|gb|MT199605.1|;MT199605;16609;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2125;ASV_0027;203;gi|347826098|gb|JN714132.1|;JN714132;553;3.20E-99;375;203;203;100;203;0;203;0;9825;Sus scrofa domesticus;even-toed ungulates & whales;"domestic pig""";Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2126;ASV_0027;203;gi|296939780|gb|GQ338944.1|;GQ338944;1473;3.20E-99;375;203;203;100;203;0;203;0;673351;Sus barbatus barbatus;even-toed ungulates & whales;Sus barbatus barbatus;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus barbatus
2127;ASV_0027;203;gi|312233363|ref|NC_014692.1|;NC_014692;16480;3.20E-99;375;203;203;100;203;0;203;0;310261;Sus scrofa taivanus;even-toed ungulates & whales;Sus scrofa taivanus;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2128;ASV_0027;203;gi|306485876|gb|DQ518915.2|;DQ518915;16747;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2129;ASV_0027;203;gi|301348887|gb|HM246159.1|;HM246159;596;3.20E-99;375;203;203;100;203;0;203;0;864849;Scolothrips takahashii;thrips;Scolothrips takahashii;Eukaryota;Arthropoda;Insecta;Thysanoptera;Thripidae;Scolothrips;Scolothrips takahashii
2130;ASV_0027;203;gi|251829649|gb|GQ351599.1|;GQ351599;16625;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2131;ASV_0027;203;gi|238625882|gb|GQ220329.1|;GQ220329;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2132;ASV_0027;203;gi|225580658|gb|DQ466081.2|;DQ466081;16678;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2133;ASV_0027;203;gi|157056535|gb|EU090703.1|;EU090703;16693;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2134;ASV_0027;203;gi|157056521|gb|EU090702.1|;EU090702;16760;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2135;ASV_0027;203;gi|145315790|gb|EF545593.1|;EF545593;16689;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2136;ASV_0027;203;gi|145315764|gb|EF545591.1|;EF545591;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2137;ASV_0027;203;gi|145315750|gb|EF545590.1|;EF545590;16689;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2138;ASV_0027;203;gi|145315736|gb|EF545589.1|;EF545589;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2139;ASV_0027;203;gi|145315722|gb|EF545588.1|;EF545588;16740;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2140;ASV_0027;203;gi|145315708|gb|EF545587.1|;EF545587;16719;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2141;ASV_0027;203;gi|145315694|gb|EF545586.1|;EF545586;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2142;ASV_0027;203;gi|145315680|gb|EF545585.1|;EF545585;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2143;ASV_0027;203;gi|145315666|gb|EF545584.1|;EF545584;16709;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2144;ASV_0027;203;gi|145315652|gb|EF545583.1|;EF545583;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2145;ASV_0027;203;gi|145315638|gb|EF545582.1|;EF545582;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2146;ASV_0027;203;gi|145315624|gb|EF545581.1|;EF545581;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2147;ASV_0027;203;gi|145315610|gb|EF545580.1|;EF545580;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2148;ASV_0027;203;gi|145315596|gb|EF545579.1|;EF545579;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2149;ASV_0027;203;gi|145315582|gb|EF545578.1|;EF545578;16689;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2150;ASV_0027;203;gi|145315568|gb|EF545577.1|;EF545577;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2151;ASV_0027;203;gi|145315526|gb|EF545574.1|;EF545574;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2152;ASV_0027;203;gi|145315512|gb|EF545573.1|;EF545573;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2153;ASV_0027;203;gi|145315498|gb|EF545572.1|;EF545572;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2154;ASV_0027;203;gi|145315484|gb|EF545571.1|;EF545571;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2155;ASV_0027;203;gi|145315470|gb|EF545570.1|;EF545570;16689;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2156;ASV_0027;203;gi|145315456|gb|EF545569.1|;EF545569;16740;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2157;ASV_0027;203;gi|145315442|gb|EF545568.1|;EF545568;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2158;ASV_0027;203;gi|159162010|gb|EF375877.3|;EF375877;16499;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2159;ASV_0027;203;gi|157144245|dbj|AB298688.1|;AB298688;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2160;ASV_0027;203;gi|125213062|dbj|AB292606.1|;AB292606;14098;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2161;ASV_0027;203;gi|76262549|gb|DQ207753.1|;DQ207753;16511;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2162;ASV_0027;203;gi|76262535|gb|DQ207754.1|;DQ207754;16539;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2163;ASV_0027;203;gi|76262521|gb|DQ207755.1|;DQ207755;16629;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2164;ASV_0027;203;gi|83779145|gb|DQ334861.1|;DQ334861;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2165;ASV_0027;203;gi|83779131|gb|DQ334860.1|;DQ334860;16691;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2166;ASV_0027;203;gi|33320949|gb|AF486874.1|;AF486874;15976;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2167;ASV_0027;203;gi|33320935|gb|AF486873.1|;AF486873;15978;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2168;ASV_0027;203;gi|33320921|gb|AF486872.1|;AF486872;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2169;ASV_0027;203;gi|33320907|gb|AF486871.1|;AF486871;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2170;ASV_0027;203;gi|33320893|gb|AF486870.1|;AF486870;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2171;ASV_0027;203;gi|33320865|gb|AF486868.1|;AF486868;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2172;ASV_0027;203;gi|33320851|gb|AF486867.1|;AF486867;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2173;ASV_0027;203;gi|33320823|gb|AF486865.1|;AF486865;15978;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2174;ASV_0027;203;gi|33320809|gb|AF486864.1|;AF486864;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2175;ASV_0027;203;gi|33320795|gb|AF486863.1|;AF486863;15976;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2176;ASV_0027;203;gi|33320781|gb|AF486862.1|;AF486862;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2177;ASV_0027;203;gi|33320767|gb|AF486861.1|;AF486861;15978;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2178;ASV_0027;203;gi|33320753|gb|AF486860.1|;AF486860;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2179;ASV_0027;203;gi|33320739|gb|AF486859.1|;AF486859;15978;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2180;ASV_0027;203;gi|33320711|gb|AF486857.1|;AF486857;15978;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2181;ASV_0027;203;gi|33320697|gb|AF486856.1|;AF486856;15977;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2182;ASV_0027;203;gi|33320683|gb|AF486855.1|;AF486855;15979;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2183;ASV_0027;203;gi|37935781|gb|AY243486.1|;AY243486;1569;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2184;ASV_0027;203;gi|11055629|gb|AF304200.1|AF304200;AF304200;15978;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2185;ASV_0027;203;gi|84181679|gb|AY334492.2|;AY334492;16751;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2186;ASV_0027;203;gi|60391998|gb|AY920914.1|;AY920914;1573;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2187;ASV_0027;203;gi|60391997|gb|AY920913.1|;AY920913;1573;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2188;ASV_0027;203;gi|45826169|gb|AY574045.1|;AY574045;16552;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2189;ASV_0027;203;gi|2554138539|gb|OR360137.1|;OR360137;499;4.14E-98;372;201;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2190;ASV_0027;203;gi|2531779260|gb|OR234746.1|;OR234746;309;4.14E-98;372;201;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2191;ASV_0027;203;gi|2165718060|gb|OL547481.1|;OL547481;16724;4.14E-98;372;201;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2192;ASV_0027;203;gi|2165717835|gb|OL547465.1|;OL547465;16702;4.14E-98;372;201;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2193;ASV_0027;203;gi|2165717807|gb|OL547463.1|;OL547463;16698;4.14E-98;372;201;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2194;ASV_0027;203;gi|2165717751|gb|OL547459.1|;OL547459;16690;4.14E-98;372;201;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2195;ASV_0027;203;gi|2165717737|gb|OL547458.1|;OL547458;16682;4.14E-98;372;201;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2196;ASV_0027;203;gi|1777435045|gb|MK248682.1|;MK248682;16613;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2197;ASV_0027;203;gi|1777434411|gb|MK251046.1|;MK251046;16730;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2198;ASV_0027;203;gi|3005406057|dbj|LC880088.1|;LC880088;16775;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2199;ASV_0027;203;gi|2987592049|gb|PV693689.1|;PV693689;16581;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2200;ASV_0027;203;gi|1564398530|gb|MH423744.1|;MH423744;524;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2201;ASV_0027;203;gi|1356588144|gb|MG725631.1|;MG725631;16251;1.49E-97;370;200;203;99.507;202;1;202;0;309913;Sus scrofa cristatus;even-toed ungulates & whales;Sus scrofa cristatus;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2202;ASV_0027;203;gi|1464315092|ref|NC_039090.1|;NC_039090;16738;1.49E-97;370;200;203;99.507;202;1;202;0;309913;Sus scrofa cristatus;even-toed ungulates & whales;Sus scrofa cristatus;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2203;ASV_0027;203;gi|1215003257|gb|KY964306.1|;KY964306;16753;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2204;ASV_0027;203;gi|1215003146|gb|KY800118.1|;KY800118;16722;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2205;ASV_0027;203;gi|1314672289|gb|MG250567.1|;MG250567;16701;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
